idx	U_label	U	Ntot_target	target_density	beta	T	mu_L8_reference	L8_reference_Ntot	L8_reference_density	mu_probe	mu_label	probe_offset	probe_role	Lx	Ly	dtau	ntherm	nmeasurements	nbins	nupdates	account	out_parent	sid	seed	target_key	tuning_status	source_manifests	job_tag
222	Um3	-3.0	32	0.888888888889	3.3	0.303030303030	-0.173687149680	56	0.875000000000	-0.193687149680	m0p193687	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b3p3_mum0p193687_minus_0p02	916000222	1907193222	Um3_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b3p3minus_0p02
223	Um3	-3.0	32	0.888888888889	3.3	0.303030303030	-0.173687149680	56	0.875000000000	-0.173687149680	m0p173687	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b3p3_mum0p173687_center	916000223	1907193223	Um3_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b3p3center
224	Um3	-3.0	32	0.888888888889	3.3	0.303030303030	-0.173687149680	56	0.875000000000	-0.153687149680	m0p153687	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b3p3_mum0p153687_plus_0p02	916000224	1907193224	Um3_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b3p3plus_0p02
225	Um3	-3.0	32	0.888888888889	4.0	0.250000000000	-0.155820011399	56	0.875000000000	-0.175820011399	m0p175820	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b4p0_mum0p175820_minus_0p02	916000225	1907193225	Um3_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b4p0minus_0p02
226	Um3	-3.0	32	0.888888888889	4.0	0.250000000000	-0.155820011399	56	0.875000000000	-0.155820011399	m0p155820	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b4p0_mum0p155820_center	916000226	1907193226	Um3_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b4p0center
227	Um3	-3.0	32	0.888888888889	4.0	0.250000000000	-0.155820011399	56	0.875000000000	-0.135820011399	m0p135820	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b4p0_mum0p135820_plus_0p02	916000227	1907193227	Um3_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b4p0plus_0p02
228	Um3	-3.0	32	0.888888888889	5.0	0.200000000000	-0.137403546708	56	0.875000000000	-0.157403546708	m0p157404	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b5p0_mum0p157404_minus_0p02	916000228	1907193228	Um3_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b5p0minus_0p02
229	Um3	-3.0	32	0.888888888889	5.0	0.200000000000	-0.137403546708	56	0.875000000000	-0.137403546708	m0p137404	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b5p0_mum0p137404_center	916000229	1907193229	Um3_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b5p0center
230	Um3	-3.0	32	0.888888888889	5.0	0.200000000000	-0.137403546708	56	0.875000000000	-0.117403546708	m0p117404	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b5p0_mum0p117404_plus_0p02	916000230	1907193230	Um3_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b5p0plus_0p02
231	Um3	-3.0	32	0.888888888889	6.7	0.149253731343	-0.121316818419	56	0.875000000000	-0.141316818419	m0p141317	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b6p7_mum0p141317_minus_0p02	916000231	1907193231	Um3_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b6p7minus_0p02
232	Um3	-3.0	32	0.888888888889	6.7	0.149253731343	-0.121316818419	56	0.875000000000	-0.121316818419	m0p121317	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b6p7_mum0p121317_center	916000232	1907193232	Um3_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b6p7center
233	Um3	-3.0	32	0.888888888889	6.7	0.149253731343	-0.121316818419	56	0.875000000000	-0.101316818419	m0p101317	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b6p7_mum0p101317_plus_0p02	916000233	1907193233	Um3_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b6p7plus_0p02
234	Um3	-3.0	32	0.888888888889	10.0	0.100000000000	-0.115459339224	56	0.875000000000	-0.135459339224	m0p135459	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b10p0_mum0p135459_minus_0p02	916000234	1907193234	Um3_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b10p0minus_0p02
235	Um3	-3.0	32	0.888888888889	10.0	0.100000000000	-0.115459339224	56	0.875000000000	-0.115459339224	m0p115459	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b10p0_mum0p115459_center	916000235	1907193235	Um3_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b10p0center
236	Um3	-3.0	32	0.888888888889	10.0	0.100000000000	-0.115459339224	56	0.875000000000	-0.095459339224	m0p095459	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b10p0_mum0p095459_plus_0p02	916000236	1907193236	Um3_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b10p0plus_0p02
237	Um3	-3.0	32	0.888888888889	20.0	0.050000000000	-0.111865592500	56	0.875000000000	-0.131865592500	m0p131866	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b20p0_mum0p131866_minus_0p02	916000237	1907193237	Um3_L6_N032_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b20p0minus_0p02
238	Um3	-3.0	32	0.888888888889	20.0	0.050000000000	-0.111865592500	56	0.875000000000	-0.111865592500	m0p111866	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b20p0_mum0p111866_center	916000238	1907193238	Um3_L6_N032_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b20p0center
239	Um3	-3.0	32	0.888888888889	20.0	0.050000000000	-0.111865592500	56	0.875000000000	-0.091865592500	m0p091866	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot032_n0.888889_b20p0_mum0p091866_plus_0p02	916000239	1907193239	Um3_L6_N032_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N32b20p0plus_0p02
